Relatório de Memória de Massa;;;;;;
Descrição: UNIVERSIDADE FEDERAL TRIANG MINEIRO UFTM;;;;;;
Ponto de Medição: 3011467333;;Data de Emissão: 31/10/2018 - 14:23;;;;
Medidor: 22101013;;Data da Leitura: 31/10/2018 - 13:45;;;;
Data Inicial: 01/09/2018 - 00:00;;Data Final: 31/10/2018 - 23:00;;;;
Id;Data do registro;kW;kVARInd;kVARCap;Fator de Potência: ;Posto horário: 
6913;12/01/2019 - 00:00;110,25;37,065;0;0,9478677;Fora Ponta
6912;11/01/2019 - 23:45;110,67;37,485;0;0,94714457;Fora Ponta
6911;11/01/2019 - 23:30;106,26;35,595;0;0,94821377;Fora Ponta
6910;11/01/2019 - 23:15;111,615;38,64;0;0,9449755;Fora Ponta
6909;11/01/2019 - 23:00;113,61;39,165;0;0,94540083;Fora Ponta
6908;11/01/2019 - 22:45;113,925;39,375;0;0,94514131;Fora Ponta
6907;11/01/2019 - 22:30;117,18;38,32499999;0;0,95045661;Fora Ponta
6906;11/01/2019 - 22:15;119,49;37,905;0;0,95318942;Fora Ponta
6905;11/01/2019 - 22:00;121,8;38,955;0;0,9524718;Fora Ponta
6904;11/01/2019 - 21:45;114,24;37,8;0;0,94937905;Fora Ponta
6903;11/01/2019 - 21:30;115,395;38,325;0;0,94902814;Fora Ponta
6902;11/01/2019 - 21:15;114,135;37,16999999;0;0,95084747;Fora Ponta
6901;11/01/2019 - 21:00;121,485;37,065;0;0,95647341;Fora Ponta
6900;11/01/2019 - 20:45;128,94;38,85;0;0,95748224;Fora Ponta
6899;11/01/2019 - 20:30;132,405;38,535;0;0,96016187;Fora Ponta
6898;11/01/2019 - 20:15;120,33;37,17;0;0,95545394;Fora Ponta
6897;11/01/2019 - 20:00;129,675;39,58499999;0;0,95642969;Ponta
6896;11/01/2019 - 19:45;134,925;40,73999999;0;0,95731215;Ponta
6895;11/01/2019 - 19:30;129,36;40,95;0;0,95337191;Ponta
6894;11/01/2019 - 19:15;128,1;40,635;0;0,95319219;Ponta
6893;11/01/2019 - 19:00;131,25;40,425;0;0,95569631;Ponta
6892;11/01/2019 - 18:45;127,365;40,95;0;0,95200406;Ponta
6891;11/01/2019 - 18:30;129,255;42;0;0,95105109;Ponta
6890;11/01/2019 - 18:15;130,62;42,41999999;0;0,95110146;Ponta
6889;11/01/2019 - 18:00;129,045;40,845;0;0,95338314;Ponta
6888;11/01/2019 - 17:45;137,235;43,575;0;0,95310757;Ponta
6887;11/01/2019 - 17:30;142,485;43,995;0;0,95548928;Ponta
6886;11/01/2019 - 17:15;146,58;45,99;0;0,95413883;Ponta
6885;11/01/2019 - 17:00;149,205;47,565;0;0,95275832;Fora Ponta
6884;11/01/2019 - 16:45;157,29;48,195;0;0,95612335;Fora Ponta
6883;11/01/2019 - 16:30;161,805;50,925;0;0,95387223;Fora Ponta
6882;11/01/2019 - 16:15;164,745;49,455;0;0,95777586;Fora Ponta
6881;11/01/2019 - 16:00;175,77;50,29499999;0;0,96141551;Fora Ponta
6880;11/01/2019 - 15:45;176,19;49,35;0;0,96294017;Fora Ponta
6879;11/01/2019 - 15:30;171,36;50,715;0;0,95888697;Fora Ponta
6878;11/01/2019 - 15:15;173,46;50,925;0;0,95950411;Fora Ponta
6877;11/01/2019 - 15:00;181,125;52,29;0;0,96076366;Fora Ponta
6876;11/01/2019 - 14:45;188,37;51,87;0;0,96411602;Fora Ponta
6875;11/01/2019 - 14:30;195,405;53,76;0;0,96417558;Fora Ponta
6874;11/01/2019 - 14:15;198,555;53,86499999;0;0,96511628;Fora Ponta
6873;11/01/2019 - 14:00;199,605;54,07499999;0;0,96520768;Fora Ponta
6872;11/01/2019 - 13:45;204,54;56,595;0;0,96378677;Fora Ponta
6871;11/01/2019 - 13:30;204,12;55,965;0;0,96440804;Fora Ponta
6870;11/01/2019 - 13:15;208,635;56,91;0;0,96475261;Fora Ponta
6869;11/01/2019 - 13:00;207,375;57,11999999;0;0,9640961;Fora Ponta
6868;11/01/2019 - 12:45;200,235;54,81;0;0,96451829;Fora Ponta
6867;11/01/2019 - 12:30;198,975;55,545;0;0,96317487;Fora Ponta
6866;11/01/2019 - 12:15;201,075;56,7;0;0,9624665;Fora Ponta
6865;11/01/2019 - 12:00;202,545;56,805;0;0,96284988;Fora Ponta
6864;11/01/2019 - 11:45;199,29;56,7;0;0,96182931;Fora Ponta
6863;11/01/2019 - 11:30;203,595;57,11999999;0;0,96282464;Fora Ponta
6862;11/01/2019 - 11:15;197,19;54,705;0;0,96360606;Fora Ponta
6861;11/01/2019 - 11:00;203,07;56,38499999;0;0,96354645;Fora Ponta
6860;11/01/2019 - 10:45;203,385;57,015;0;0,96288137;Fora Ponta
6859;11/01/2019 - 10:30;212,31;58,37999999;0;0,96421148;Fora Ponta
6858;11/01/2019 - 10:15;215,25;61,31999999;0;0,9617361;Fora Ponta
6857;11/01/2019 - 10:00;207,27;60,06;0;0,96048898;Fora Ponta
6856;11/01/2019 - 09:45;201,81;57,95999999;0;0,96114562;Fora Ponta
6855;11/01/2019 - 09:30;205,065;59,535;0;0,96034622;Fora Ponta
6854;11/01/2019 - 09:15;205,695;57,435;0;0,9631578;Fora Ponta
6853;11/01/2019 - 09:00;210;61,215;0;0,96004299;Fora Ponta
6852;11/01/2019 - 08:45;208,74;59,22;0;0,96203359;Fora Ponta
6851;11/01/2019 - 08:30;207,27;58,90499999;0;0,96190915;Fora Ponta
6850;11/01/2019 - 08:15;205,065;57,95999999;0;0,96230099;Fora Ponta
6849;11/01/2019 - 08:00;208,845;56,385;0;0,96543274;Fora Ponta
6848;11/01/2019 - 07:45;201,705;54,075;0;0,96589192;Fora Ponta
6847;11/01/2019 - 07:30;189,315;52,605;0;0,96349493;Fora Ponta
6846;11/01/2019 - 07:15;183,645;51,87;0;0,96235008;Fora Ponta
6845;11/01/2019 - 07:00;188,055;52,70999999;0;0,96289139;Fora Ponta
6844;11/01/2019 - 06:45;189;51,45;0;0,96488741;Fora Ponta
6843;11/01/2019 - 06:30;175,14;51,45;0;0,95945704;Fora Ponta
6842;11/01/2019 - 06:15;171,99;49,245;0;0,96136876;Fora Ponta
6841;11/01/2019 - 06:00;160,755;46,515;0;0,96059512;Fora Ponta
6840;11/01/2019 - 05:45;145,635;45,78;0;0,95397685;Fora Ponta
6839;11/01/2019 - 05:30;132,3;42,105;0;0,95290591;Fora Ponta
6838;11/01/2019 - 05:15;123,795;38,01;0;0,95595415;Fora Ponta
6837;11/01/2019 - 05:00;120,33;37,8;0;0,95403452;Fora Ponta
6836;11/01/2019 - 04:45;113,085;37,27499999;0;0,94973618;Fora Ponta
6835;11/01/2019 - 04:30;109,935;37,065;0;0,94759163;Fora Ponta
6834;11/01/2019 - 04:15;115,71;38,43;0;0,9490272;Fora Ponta
6833;11/01/2019 - 04:00;107,835;38,535;0;0,94167966;Fora Ponta
6832;11/01/2019 - 03:45;106,575;37,905;0;0,94218212;Fora Ponta
6831;11/01/2019 - 03:30;108,99;36,75;0;0,94758213;Fora Ponta
6830;11/01/2019 - 03:15;109,2;37,275;0;0,94638378;Fora Ponta
6829;11/01/2019 - 03:00;105,315;36,64499999;0;0,94445868;Fora Ponta
6828;11/01/2019 - 02:45;106,89;38,01;0;0,9422017;Fora Ponta
6827;11/01/2019 - 02:30;104,895;35,805;0;0,94638517;Fora Ponta
6826;11/01/2019 - 02:15;106,26;36,75;0;0,94507486;Fora Ponta
6825;11/01/2019 - 02:00;107,73;35,91;0;0,94868329;Fora Ponta
6824;11/01/2019 - 01:45;103,32;35,385;0;0,94605544;Fora Ponta
6823;11/01/2019 - 01:30;106,26;36,22499999;0;0,94651018;Fora Ponta
6822;11/01/2019 - 01:15;105,63;35,91;0;0,94678421;Fora Ponta
6821;11/01/2019 - 01:00;111,405;38,64;0;0,94478474;Fora Ponta
6820;11/01/2019 - 00:45;108,465;38,64;0;0,94200982;Fora Ponta
6819;11/01/2019 - 00:30;108,15;37,905;0;0,94371542;Fora Ponta
6818;11/01/2019 - 00:15;109,83;36,96;0;0,94777331;Fora Ponta
6817;11/01/2019 - 00:00;110,565;37,59;0;0,94677822;Fora Ponta
6816;10/01/2019 - 23:45;112,56;38,01;0;0,9474387;Fora Ponta
6815;10/01/2019 - 23:30;113,295;38,535;0;0,9467353;Fora Ponta
6814;10/01/2019 - 23:15;114,345;37,695;0;0,94972463;Fora Ponta
6813;10/01/2019 - 23:00;119,595;38,745;0;0,95132213;Fora Ponta
6812;10/01/2019 - 22:45;118,125;38,84999999;0;0,94994227;Fora Ponta
6811;10/01/2019 - 22:30;118,65;38,22;0;0,95183556;Fora Ponta
6810;10/01/2019 - 22:15;122,955;40,32;0;0,95021378;Fora Ponta
6809;10/01/2019 - 22:00;125,37;40,215;0;0,95221094;Fora Ponta
6808;10/01/2019 - 21:45;126,105;39,69;0;0,95387031;Fora Ponta
6807;10/01/2019 - 21:30;127,89;38,01;0;0,95855959;Fora Ponta
6806;10/01/2019 - 21:15;123,48;38,22;0;0,95528589;Fora Ponta
6805;10/01/2019 - 21:00;130,62;40,11;0;0,955945;Fora Ponta
6804;10/01/2019 - 20:45;134,925;42,20999999;0;0,95438742;Fora Ponta
6803;10/01/2019 - 20:30;131,565;39,165;0;0,95843464;Fora Ponta
6802;10/01/2019 - 20:15;139,23;40,94999999;0;0,9593655;Fora Ponta
6801;10/01/2019 - 20:00;141,225;41,68499999;0;0,95909253;Ponta
6800;10/01/2019 - 19:45;137,655;43,36499999;0;0,95379134;Ponta
6799;10/01/2019 - 19:30;141,33;44,73;0;0,95338978;Ponta
6798;10/01/2019 - 19:15;144,165;45,98999999;0;0,95269768;Ponta
6797;10/01/2019 - 19:00;143,325;45,36;0;0,95339246;Ponta
6796;10/01/2019 - 18:45;145,32;47,565;0;0,95038605;Ponta
6795;10/01/2019 - 18:30;149,94;48,82499999;0;0,95085775;Ponta
6794;10/01/2019 - 18:15;151,515;50,61;0;0,94848592;Ponta
6793;10/01/2019 - 18:00;154,98;49,34999999;0;0,95285792;Ponta
6792;10/01/2019 - 17:45;158,13;48,93;0;0,95531148;Ponta
6791;10/01/2019 - 17:30;157,71;49,98;0;0,95327522;Ponta
6790;10/01/2019 - 17:15;164,43;52,815;0;0,95209179;Ponta
6789;10/01/2019 - 17:00;172,095;55,23;0;0,95216748;Fora Ponta
6788;10/01/2019 - 16:45;175,35;55,86;0;0,95282081;Fora Ponta
6787;10/01/2019 - 16:30;183,435;57,855;0;0,95368985;Fora Ponta
6786;10/01/2019 - 16:15;187,95;57,54;0;0,95619385;Fora Ponta
6785;10/01/2019 - 16:00;189,63;57,43499999;0;0,9570645;Fora Ponta
6784;10/01/2019 - 15:45;194,25;56,38499999;0;0,96035967;Fora Ponta
6783;10/01/2019 - 15:30;198,87;57,95999999;0;0,96005675;Fora Ponta
6782;10/01/2019 - 15:15;203,49;57,43499999;0;0,96239975;Fora Ponta
6781;10/01/2019 - 15:00;207,27;58,065;0;0,96292854;Fora Ponta
6780;10/01/2019 - 14:45;216,825;60,26999999;0;0,9634711;Fora Ponta
6779;10/01/2019 - 14:30;215,145;58,17;0;0,96533773;Fora Ponta
6778;10/01/2019 - 14:15;223,965;59,01;0;0,96699815;Fora Ponta
6777;10/01/2019 - 14:00;221,55;59,11499999;0;0,96619692;Fora Ponta
6776;10/01/2019 - 13:45;217,98;58,58999999;0;0,96572347;Fora Ponta
6775;10/01/2019 - 13:30;225,33;59,01;0;0,96737748;Fora Ponta
6774;10/01/2019 - 13:15;221,865;58,065;0;0,96741762;Fora Ponta
6773;10/01/2019 - 13:00;214,305;55,965;0;0,96755179;Fora Ponta
6772;10/01/2019 - 12:45;209,16;56,06999999;0;0,96589609;Fora Ponta
6771;10/01/2019 - 12:30;211,05;55,86;0;0,96671222;Fora Ponta
6770;10/01/2019 - 12:15;209,16;56,27999999;0;0,96565319;Fora Ponta
6769;10/01/2019 - 12:00;201,81;53,34;0;0,96680031;Fora Ponta
6768;10/01/2019 - 11:45;200,235;55,64999999;0;0,9634817;Fora Ponta
6767;10/01/2019 - 11:30;199,92;56,49;0;0,9623209;Fora Ponta
6766;10/01/2019 - 11:15;196,875;56,7;0;0,96094161;Fora Ponta
6765;10/01/2019 - 11:00;197,61;57,22499999;0;0,96053556;Fora Ponta
6764;10/01/2019 - 10:45;200,865;58,905;0;0,95958885;Fora Ponta
6763;10/01/2019 - 10:30;204,75;58,8;0;0,96115106;Fora Ponta
6762;10/01/2019 - 10:15;204,225;57,85499999;0;0,96213753;Fora Ponta
6761;10/01/2019 - 10:00;205,38;56,48999999;0;0,96419278;Fora Ponta
6760;10/01/2019 - 09:45;206,745;55,75499999;0;0,96550678;Fora Ponta
6759;10/01/2019 - 09:30;204,855;56,80499999;0;0,9636381;Fora Ponta
6758;10/01/2019 - 09:15;203,7;56,38499999;0;0,9637595;Fora Ponta
6757;10/01/2019 - 09:00;200,97;55,545;0;0,9638634;Fora Ponta
6756;10/01/2019 - 08:45;202,335;56,805;0;0,96277698;Fora Ponta
6755;10/01/2019 - 08:30;192,99;53,445;0;0,96372794;Fora Ponta
6754;10/01/2019 - 08:15;191,205;51,345;0;0,96578453;Fora Ponta
6753;10/01/2019 - 08:00;187,635;50,71499999;0;0,96535971;Fora Ponta
6752;10/01/2019 - 07:45;183,54;50,61;0;0,96402186;Fora Ponta
6751;10/01/2019 - 07:30;180,915;51,66;0;0,96156605;Fora Ponta
6750;10/01/2019 - 07:15;184,17;51,765;0;0,96269563;Fora Ponta
6749;10/01/2019 - 07:00;178,29;52,39499999;0;0,95942845;Fora Ponta
6748;10/01/2019 - 06:45;169,47;50,82;0;0,95785894;Fora Ponta
6747;10/01/2019 - 06:30;165,165;49,245;0;0,95831117;Fora Ponta
6746;10/01/2019 - 06:15;156,66;47,67;0;0,95668941;Fora Ponta
6745;10/01/2019 - 06:00;144,9;44,94;0;0,95511816;Fora Ponta
6744;10/01/2019 - 05:45;129,57;40,73999999;0;0,9539558;Fora Ponta
6743;10/01/2019 - 05:30;124,005;40,005;0;0,95170102;Fora Ponta
6742;10/01/2019 - 05:15;115,185;37,065;0;0,95192919;Fora Ponta
6741;10/01/2019 - 05:00;112,98;36,855;0;0,95069586;Fora Ponta
6740;10/01/2019 - 04:45;113,4;35,91;0;0,95334222;Fora Ponta
6739;10/01/2019 - 04:30;111,615;35,7;0;0,95246575;Fora Ponta
6738;10/01/2019 - 04:15;104,055;34,86;0;0,9482038;Fora Ponta
6737;10/01/2019 - 04:00;103,32;34,01999999;0;0,94983526;Fora Ponta
6736;10/01/2019 - 03:45;101,43;33,81;0;0,94868329;Fora Ponta
6735;10/01/2019 - 03:30;101,22;34,23;0;0,94729857;Fora Ponta
6734;10/01/2019 - 03:15;102,165;35,07;0;0,94582659;Fora Ponta
6733;10/01/2019 - 03:00;99,95999999;34,44;0;0,94545738;Fora Ponta
6732;10/01/2019 - 02:45;102,06;35,595;0;0,94422125;Fora Ponta
6731;10/01/2019 - 02:30;100,905;35,385;0;0,94365916;Fora Ponta
6730;10/01/2019 - 02:15;102,06;35,595;0;0,94422125;Fora Ponta
6729;10/01/2019 - 02:00;101,43;34,65;0;0,946306;Fora Ponta
6728;10/01/2019 - 01:45;99,645;34,44;0;0,94513989;Fora Ponta
6727;10/01/2019 - 01:30;101,22;34,545;0;0,9464011;Fora Ponta
6726;10/01/2019 - 01:15;101,22;34,01999999;0;0,94789372;Fora Ponta
6725;10/01/2019 - 01:00;102,9;34,335;0;0,94858645;Fora Ponta
6724;10/01/2019 - 00:45;108,045;36,22499999;0;0,948129;Fora Ponta
6723;10/01/2019 - 00:30;108,99;36,75;0;0,94758213;Fora Ponta
6722;10/01/2019 - 00:15;110,25;36,225;0;0,95003174;Fora Ponta
6721;10/01/2019 - 00:00;112,455;38,11499999;0;0,94707954;Fora Ponta
6720;09/01/2019 - 23:45;112,56;37,8;0;0,94797348;Fora Ponta
6719;09/01/2019 - 23:30;117,81;37,58999999;0;0,95268013;Fora Ponta
6718;09/01/2019 - 23:15;118,86;37,37999999;0;0,9539386;Fora Ponta
6717;09/01/2019 - 23:00;116,025;37,695;0;0,95106568;Fora Ponta
6716;09/01/2019 - 22:45;116,55;37,17;0;0,95272266;Fora Ponta
6715;09/01/2019 - 22:30;120,015;39,26999999;0;0,950415;Fora Ponta
6714;09/01/2019 - 22:15;123,69;40,94999999;0;0,94932603;Fora Ponta
6713;09/01/2019 - 22:00;123,375;40,11;0;0,95100432;Fora Ponta
6712;09/01/2019 - 21:45;125,895;40,11;0;0,9528109;Fora Ponta
6711;09/01/2019 - 21:30;129,57;40,845;0;0,95373439;Fora Ponta
6710;09/01/2019 - 21:15;134,295;41,265;0;0,95589205;Fora Ponta
6709;09/01/2019 - 21:00;130,725;40,00499999;0;0,95622627;Fora Ponta
6708;09/01/2019 - 20:45;130,2;39,48;0;0,95697246;Fora Ponta
6707;09/01/2019 - 20:30;134,19;41,16;0;0,95603743;Fora Ponta
6706;09/01/2019 - 20:15;134,82;41,47499999;0;0,9557951;Fora Ponta
6705;09/01/2019 - 20:00;138,705;43,365;0;0,9544414;Ponta
6704;09/01/2019 - 19:45;142,17;43,995;0;0,95530486;Ponta
6703;09/01/2019 - 19:30;147,315;43,68;0;0,95874294;Ponta
6702;09/01/2019 - 19:15;144,9;44,205;0;0,9564806;Ponta
6701;09/01/2019 - 19:00;144,48;43,15499999;0;0,95817057;Ponta
6700;09/01/2019 - 18:45;145,95;45,98999999;0;0,95376914;Ponta
6699;09/01/2019 - 18:30;147,63;46,305;0;0,95416548;Ponta
6698;09/01/2019 - 18:15;147,42;45,885;0;0,95481818;Ponta
6697;09/01/2019 - 18:00;150,255;46,095;0;0,95602424;Ponta
6696;09/01/2019 - 17:45;156,03;45,675;0;0,95972466;Ponta
6695;09/01/2019 - 17:30;163,485;48,82499999;0;0,95818124;Ponta
6694;09/01/2019 - 17:15;167,895;50,81999999;0;0,95711497;Ponta
6693;09/01/2019 - 17:00;176,925;52,185;0;0,95914767;Fora Ponta
6692;09/01/2019 - 16:45;182,805;51,44999999;0;0,96260138;Fora Ponta
6691;09/01/2019 - 16:30;186,795;53,65499999;0;0,96113563;Fora Ponta
6690;09/01/2019 - 16:15;186,585;53,33999999;0;0,9614831;Fora Ponta
6689;09/01/2019 - 16:00;189,63;53,235;0;0,96278108;Fora Ponta
6688;09/01/2019 - 15:45;198,135;54,285;0;0,9644565;Fora Ponta
6687;09/01/2019 - 15:30;202,125;55,01999999;0;0,96489094;Fora Ponta
6686;09/01/2019 - 15:15;210;55,545;0;0,96675444;Fora Ponta
6685;09/01/2019 - 15:00;210,21;55,02;0;0,96741168;Fora Ponta
6684;09/01/2019 - 14:45;214,62;55,65;0;0,96798837;Fora Ponta
6683;09/01/2019 - 14:30;212,52;54,705;0;0,96843025;Fora Ponta
6682;09/01/2019 - 14:15;224,805;55,86;0;0,97048814;Fora Ponta
6681;09/01/2019 - 14:00;235,2;59,42999999;0;0,96952837;Fora Ponta
6680;09/01/2019 - 13:45;229,005;57,435;0;0,96995909;Fora Ponta
6679;09/01/2019 - 13:30;231,84;58,485;0;0,96962366;Fora Ponta
6678;09/01/2019 - 13:15;231,63;59,325;0;0,96873155;Fora Ponta
6677;09/01/2019 - 13:00;229,11;59,745;0;0,96764081;Fora Ponta
6676;09/01/2019 - 12:45;230,16;59,955;0;0,96770628;Fora Ponta
6675;09/01/2019 - 12:30;226,485;59,00999999;0;0,96769345;Fora Ponta
6674;09/01/2019 - 12:15;219,135;56,48999999;0;0,96834247;Fora Ponta
6673;09/01/2019 - 12:00;214,725;56,7;0;0,96685984;Fora Ponta
6672;09/01/2019 - 11:45;207,795;55,86;0;0,96571463;Fora Ponta
6671;09/01/2019 - 11:30;215,565;57,33;0;0,9664066;Fora Ponta
6670;09/01/2019 - 11:15;213,045;57,75;0;0,96516883;Fora Ponta
6669;09/01/2019 - 11:00;213,57;57,54;0;0,9655699;Fora Ponta
6668;09/01/2019 - 10:45;212,835;57,75;0;0,96510362;Fora Ponta
6667;09/01/2019 - 10:30;213,78;56,69999999;0;0,96658076;Fora Ponta
6666;09/01/2019 - 10:15;212,52;57,53999999;0;0,96524642;Fora Ponta
6665;09/01/2019 - 10:00;211,995;57,22499999;0;0,96544472;Fora Ponta
6664;09/01/2019 - 09:45;215,565;57,64499999;0;0,96605507;Fora Ponta
6663;09/01/2019 - 09:30;210,63;55,85999999;0;0,96658592;Fora Ponta
6662;09/01/2019 - 09:15;203,49;55,75499999;0;0,96445307;Fora Ponta
6661;09/01/2019 - 09:00;208,215;57,33;0;0,96412144;Fora Ponta
6660;09/01/2019 - 08:45;205,8;56,38499999;0;0,96445656;Fora Ponta
6659;09/01/2019 - 08:30;208,845;57,11999999;0;0,96457331;Fora Ponta
6658;09/01/2019 - 08:15;200,655;55,86;0;0,96336608;Fora Ponta
6657;09/01/2019 - 08:00;202,335;53,75999999;0;0,96646762;Fora Ponta
6656;09/01/2019 - 07:45;202,545;55,01999999;0;0,96502886;Fora Ponta
6655;09/01/2019 - 07:30;197,19;54,49499999;0;0,96387001;Fora Ponta
6654;09/01/2019 - 07:15;189,84;51,87;0;0,96464059;Fora Ponta
6653;09/01/2019 - 07:00;183,225;50,4;0;0,96418773;Fora Ponta
6652;09/01/2019 - 06:45;188,58;51,24;0;0,96501138;Fora Ponta
6651;09/01/2019 - 06:30;182,175;49,56;0;0,96493047;Fora Ponta
6650;09/01/2019 - 06:15;163,275;47,565;0;0,96008984;Fora Ponta
6649;09/01/2019 - 06:00;147;43,575;0;0,95876356;Fora Ponta
6648;09/01/2019 - 05:45;136,92;42;0;0,95603228;Fora Ponta
6647;09/01/2019 - 05:30;124,32;39,48;0;0,95309478;Fora Ponta
6646;09/01/2019 - 05:15;118,545;36,015;0;0,95681745;Fora Ponta
6645;09/01/2019 - 05:00;110,985;33,495;0;0,95735134;Fora Ponta
6644;09/01/2019 - 04:45;102,795;33,6;0;0,95051186;Fora Ponta
6643;09/01/2019 - 04:30;104,475;34,755;0;0,94887385;Fora Ponta
6642;09/01/2019 - 04:15;100,59;33,6;0;0,94848509;Fora Ponta
6641;09/01/2019 - 04:00;101,115;34,23;0;0,94719758;Fora Ponta
6640;09/01/2019 - 03:45;98,17499999;34,01999999;0;0,94487789;Fora Ponta
6639;09/01/2019 - 03:30;100,275;34,75499999;0;0,9448566;Fora Ponta
6638;09/01/2019 - 03:15;100,59;35,28;0;0,94364316;Fora Ponta
6637;09/01/2019 - 03:00;99,11999999;35,07;0;0,94273193;Fora Ponta
6636;09/01/2019 - 02:45;99,01499999;35,805;0;0,94040336;Fora Ponta
6635;09/01/2019 - 02:30;97,64999999;34,65;0;0,94242774;Fora Ponta
6634;09/01/2019 - 02:15;97,64999999;34,545;0;0,94274679;Fora Ponta
6633;09/01/2019 - 02:00;99,12;34,125;0;0,94553253;Fora Ponta
6632;09/01/2019 - 01:45;101,115;34,23;0;0,94719758;Fora Ponta
6631;09/01/2019 - 01:30;102,27;33,6;0;0,95004001;Fora Ponta
6630;09/01/2019 - 01:15;100,59;32,97;0;0,95025842;Fora Ponta
6629;09/01/2019 - 01:00;102,375;33,39;0;0,95071109;Fora Ponta
6628;09/01/2019 - 00:45;107,415;34,96499999;0;0,95089051;Fora Ponta
6627;09/01/2019 - 00:30;105,735;34,545;0;0,95055428;Fora Ponta
6626;09/01/2019 - 00:15;105,945;34,44;0;0,95101328;Fora Ponta
6625;09/01/2019 - 00:00;107,94;34,96499999;0;0,95133285;Fora Ponta
6624;08/01/2019 - 23:45;109,2;35,06999999;0;0,95210473;Fora Ponta
6623;08/01/2019 - 23:30;113,61;36,54;0;0,95197362;Fora Ponta
6622;08/01/2019 - 23:15;111,51;35,805;0;0,95212179;Fora Ponta
6621;08/01/2019 - 23:00;116,025;35,595;0;0,95602186;Fora Ponta
6620;08/01/2019 - 22:45;119,28;36,75;0;0,9556698;Fora Ponta
6619;08/01/2019 - 22:30;116,55;37,69499999;0;0,95147404;Fora Ponta
6618;08/01/2019 - 22:15;116,445;35,69999999;0;0,95607675;Fora Ponta
6617;08/01/2019 - 22:00;117,705;36,54;0;0,95503918;Fora Ponta
6616;08/01/2019 - 21:45;124,425;39,16499999;0;0,95386205;Fora Ponta
6615;08/01/2019 - 21:30;126,105;37,8;0;0,95789211;Fora Ponta
6614;08/01/2019 - 21:15;127,47;36,96;0;0,96044183;Fora Ponta
6613;08/01/2019 - 21:00;128,625;36,75;0;0,96152394;Fora Ponta
6612;08/01/2019 - 20:45;125,475;37,485;0;0,95815666;Fora Ponta
6611;08/01/2019 - 20:30;119,805;35,91;0;0,95789557;Fora Ponta
6610;08/01/2019 - 20:15;123,48;34,965;0;0,96216963;Fora Ponta
6609;08/01/2019 - 20:00;118,335;33,81;0;0,96152394;Ponta
6608;08/01/2019 - 19:45;139,23;41,265;0;0,95877622;Ponta
6607;08/01/2019 - 19:30;142,59;41,265;0;0,96058414;Ponta
6606;08/01/2019 - 19:15;148,47;43,88999999;0;0,95897581;Ponta
6605;08/01/2019 - 19:00;152,985;45,78;0;0,95802512;Ponta
6604;08/01/2019 - 18:45;159,6;48,61499999;0;0,95660525;Ponta
6603;08/01/2019 - 18:30;160,02;50,82;0;0,9530899;Ponta
6602;08/01/2019 - 18:15;159,705;49,76999999;0;0,95471422;Ponta
6601;08/01/2019 - 18:00;162,12;50,08499999;0;0,95544389;Ponta
6600;08/01/2019 - 17:45;169,68;51,03;0;0,95763034;Ponta
6599;08/01/2019 - 17:30;172,83;53,025;0;0,95601729;Ponta
6598;08/01/2019 - 17:15;180,705;54,81;0;0,95694954;Ponta
6597;08/01/2019 - 17:00;180,285;54,80999999;0;0,95676156;Fora Ponta
6596;08/01/2019 - 16:45;186,585;56,27999999;0;0,95739518;Fora Ponta
6595;08/01/2019 - 16:30;193,935;56,175;0;0,96051673;Fora Ponta
6594;08/01/2019 - 16:15;194,67;57,33;0;0,95926657;Fora Ponta
6593;08/01/2019 - 16:00;200,235;57,53999999;0;0,96110442;Fora Ponta
6592;08/01/2019 - 15:45;203,805;57,74999999;0;0,96212022;Fora Ponta
6591;08/01/2019 - 15:30;211,155;58,8;0;0,96334613;Fora Ponta
6590;08/01/2019 - 15:15;215,775;58,485;0;0,9651745;Fora Ponta
6589;08/01/2019 - 15:00;219,45;58,58999999;0;0,96615817;Fora Ponta
6588;08/01/2019 - 14:45;225,855;59,42999999;0;0,96708036;Fora Ponta
6587;08/01/2019 - 14:30;219,975;57,85499999;0;0,9671104;Fora Ponta
6586;08/01/2019 - 14:15;226,38;60,375;0;0,9662275;Fora Ponta
6585;08/01/2019 - 14:00;230,37;61,425;0;0,96624224;Fora Ponta
6584;08/01/2019 - 13:45;227,85;59,955;0;0,9670803;Fora Ponta
6583;08/01/2019 - 13:30;229,11;59,63999999;0;0,96774901;Fora Ponta
6582;08/01/2019 - 13:15;235,2;61,32;0;0,96765396;Fora Ponta
6581;08/01/2019 - 13:00;231,63;60,585;0;0,96745406;Fora Ponta
6580;08/01/2019 - 12:45;232,575;61,53;0;0,96674014;Fora Ponta
6579;08/01/2019 - 12:30;225,75;58,90499999;0;0,96760293;Fora Ponta
6578;08/01/2019 - 12:15;214,62;56,91;0;0,96659503;Fora Ponta
6577;08/01/2019 - 12:00;218,925;58,065;0;0,96658031;Fora Ponta
6576;08/01/2019 - 11:45;213,36;58,58999999;0;0,96430239;Fora Ponta
6575;08/01/2019 - 11:30;213,36;59,11499999;0;0,96369435;Fora Ponta
6574;08/01/2019 - 11:15;208,425;57,85499999;0;0,96356657;Fora Ponta
6573;08/01/2019 - 11:00;214,2;57,96;0;0,96528604;Fora Ponta
6572;08/01/2019 - 10:45;216,09;58,59;0;0,96515237;Fora Ponta
